Sample,X6_SL,LSTc,DSLNH,DFLNH,X2_FL,X3_FL,X3_SL,DFLac,DFLNT,DSLNT,FDSLNH,FLNH,LNFP_I,LNFP_II,LNFP_III,LNH,LNnT,LNT,LSTb,z6DDL
14HM271.M,-0.773190292,-0.90646789,-0.628502602,0.2853709269800688,2.1341967706792744,-0.724019323,-0.683836398,-0.539455473,-2.239429179,-1.017024118,-1.152874057,-0.639614034,2.8163414261759403,-1.522308766,0.5003430098067682,-1.209209964,-0.97525253,0.5327219617291065,0.866555501,-2.022789857
14HM272.M,-0.665880145,-0.488169916,-0.284890575,-0.425210826,0.16607521489585425,-0.298114804,-0.209137794,-0.83512072,0.43288419652639115,-1.110871614,-0.160145407,0.12416220789941658,0.14285803316573426,0.11477784208058997,-0.400334098,0.12066885530255458,0.015155892949481038,0.8981645656667363,-0.526906765,-1.864151462
14HM273.M,-0.345125705,-0.837101894,-0.590810466,-0.635129922,-0.601020852,-0.025362235,-0.076056,-0.650797765,0.5033209252741483,-1.04219231,-0.379775639,-0.603812022,-0.3271303,0.8686920067798481,0.5773439024824152,-0.236672629,-0.376550028,1.6253086207794885,0.9880669789818508,-2.408167989
14HM275.M,-0.346889708,-0.733052901,-0.526821492,-0.422965702,-0.284295426,-0.665600538,-0.474363242,-0.924755943,0.44071049972058635,-1.086130001,0.24329843468823206,0.2763207560544432,0.2021562492794531,0.9578691237595437,0.9133477977943295,0.9795066269014594,1.5603029422069208,1.7525078147047317,-0.29172326,-2.029729803
14HM276.M,-0.723504224,-0.485016916,-0.438288801,-0.156918506,0.7855343302566135,-0.244432678,0.041479481,-0.714234802,0.5111472284683438,-1.072479456,-0.088512162,0.21068373528168666,0.2719815644335851,-0.163709951,0.068671339,0.21812562371094088,-0.198557392,0.30400148602128335,0.12376759837743465,-1.803728447
14HM277.M,-0.694986185,-0.709930902,-0.46458564,-0.36571504,0.694272575,1.0936732718706874,0.19386014517154712,-0.649487856,0.5036162574701557,-1.134333488,-0.481819224,-0.351706193,-0.095667375,-0.064685905,0.19000607872006903,-0.076275031,-0.684602462,0.7845695636051555,0.3236735775648507,-2.235217767
14HM278.M,-0.449789849,-0.766684899,-0.479487182,-0.062623297,-0.299326337,-0.665600538,-0.403332678,-0.854582229,0.5022872625881227,-1.104472921,-0.303411897,-0.18463014,0.7158520315679614,-0.06718231,-0.16933142,-0.090487476,8.065723971991549e-4,2.3686076537303395,0.5862951580659657,-1.758585226
14HM279.M,-0.809058341,-0.41880392,-0.466338763,-0.101912967,2.291483196351727,0.34014989207421664,0.2920967562697212,-0.673627613,-0.807954025,-1.292594491,-0.262864777,-0.241316658,-0.543935238,-1.048269285,-0.983674194,-0.204187039,-1.056463578,-1.145865262,-1.206979067,-1.796113991
14HM28.M,0.021459141535664025,-0.627134356,-0.749577061,0.6014031644369031,-0.586991921,-0.50940854,0.6646833534603477,-0.068318634,-0.757137231,-0.45359825,0.088772655,-0.551854754,-0.946645291,2.1845209273154067,1.8559161710970071,-0.834638825,0.075795109,-0.299888551,-0.495000788,-0.753849111
14HM280.M,-0.712118937,-0.294216936,0.2552819339113509,-0.146769775,1.9074209877675552,-0.007539952,-1.260178568,0.1150735700705351,1.3705546593287692,-1.251056838,1.5898678171679361,-0.366840979,0.42586524676057924,0.13677157,0.22707951682302557,1.032749644455837,-0.593918732,-0.305755614,0.5796000583994062,-0.897823714
14HM281.M,-0.48007189,-0.7530219,-0.584674537,-0.475726117,-0.520559085,0.41435753764872485,0.6680226691351762,-0.297496509,0.9649251476336649,-0.982044597,-0.491956004,-0.617237777,0.038786332525701954,0.4465222648106534,0.6473447140057307,-0.147337258,-0.500198428,0.687299592,0.850876601,-2.293494444
14HM282.M,-0.367763736,-0.717287902,-0.607465131,-0.563285954,0.010867137462585146,-0.112200969,0.052067055755628415,-0.735006221,1.0628277706101077,-1.007212789,-0.494659146,-0.460603977,0.130332118,0.023520388,-0.34666681,-0.027546647,-0.058727843,0.22951853556773208,0.272717151,-2.255802723
14HM283.M,-0.539085086,-0.540575826,-0.0223194,0.4284764002063404,1.8607964474094376,0.098942974,-0.974381325,-0.291210698,-1.246655852,-1.210064202,1.635792144264177,0.061290069,0.29868280314879503,0.7309280654050894,0.29104724,1.7588685760412321,0.18114991805934527,0.2692165744212579,-0.323559534,-0.673503913
14HM284.M,-0.724509015,-0.589403715,-0.456071484,-0.376162421,3.066676604853477,0.1254923363243687,-1.033227985,-0.167538519,0.2673439228130933,-1.130735861,-0.17416663,-0.302621322,1.4941977730995664,0.6748132853298292,0.7372611125582669,-0.040643559,-0.596645104,0.5182408101375515,0.37104265731175595,-2.146146635
14HM285.M,-0.354827719,-0.517597914,-0.15954231,-0.464500497,-0.884604047,-0.982561918,-0.706351747,-0.928872801,1.1663417053106901,-0.750411915,0.385213354,0.2077002343374704,-0.12898098,1.0646597615112783,0.6006775063235203,0.8211393782378316,1.2125608973335313,2.396666299449143,1.1977722708745326,-1.496468439
14HM286.M,-0.571506016,-0.688910904,-0.553118331,0.15739885766871264,0.526705748,-0.941905602,-0.73932065,-0.951515519,-0.157189531,-0.775153528,-1.133952068,0.31510626832925404,2.0441320725152643,-1.22495925,0.080338141,-0.058001887,0.7179672953187018,1.3702300233358196,0.6568502095438774,-1.656136392
14HM287.M,-0.596202049,-0.675247905,-0.340990498,-0.00874032,-0.028547252,-0.360480804,-0.281508558,-0.763637097,-0.033150009,-1.137746124,0.5663238223622794,0.4329545556257942,0.13313046063471975,0.28855533442204884,0.6963452820720515,0.5511029157729275,0.3967867587016643,1.7567591246621261,-0.123175082,-1.621180771
14HM288.M,-0.664704143,-0.522852914,-0.518055879,-0.009862882,0.9317609742276992,0.013320474331168928,0.3418181515185923,-0.445329132,-0.464187349,-0.975645904,0.28452133980981564,0.037640680517146405,-0.110458616,0.13932581984949494,0.19933952025651122,0.3277644881703754,0.312827968,0.397530305,0.272717151,-1.715475818
14HM289.M,-0.244286674,-0.829104257,-0.807410672,-0.457332127,-0.519174408,-0.160555631,1.0663220996457627,-0.153901663,-0.568784178,1.8875367206893119,-0.761277635,-0.213937033,1.2048577138827579,0.037745488,-0.913418179,-0.301099262,-0.83383948,0.6465556541082944,0.947226664,-2.33813373
14HM29.M,0.6398949416648182,-0.394092162,1.260140929,1.102537868941799,-0.606065597,-0.570500621,-0.336738664,-0.20421696,-0.320237875,-0.72232775,2.2508179365530543,-0.342376348,-1.217967837,1.0548533841140422,0.7357009241921041,-0.023279845,-0.323423668,-0.68689742,-1.304486294,2.6084815778722286
14HM290.M,-0.79406432,-0.870733892,-0.587304221,-0.626149426,-0.495247772,0.4246202971430718,1.5714510394118364,0.5638624345134995,1.6348862342763804,1.4012552087773171,-0.60683951,-0.688841799,-0.849887383,0.3260014022051246,-0.372333774,-0.429555816,-1.362684185,-0.365664858,0.14336622378796562,-2.87825186
14HM291.M,-0.811704345,-0.738307901,-0.546982402,-0.620536616,-0.560938422,0.1368683097823452,0.9706396784935352,0.9667531154431203,0.09709149,1.0975305870138767,0.6028162301748289,-0.402425709,-0.922111277,0.6358329408250919,-0.937006987,-0.285401013,-0.804587207,-0.326212702,-0.121215219,-2.717531263
14HM292.M,-0.639714109,-0.813979896,-0.43741224,-0.60594331,-0.420093215,1.6675983605160876,4.572157345671208,1.6858933322626892,0.5498357461453087,0.43590574381851777,-0.321658101,-0.599336771,-1.125324265,-0.705568421,0.14100551065374828,-0.332099048,-1.614255251,-1.171883279,-0.140813845,-2.497049555
14HM293.M,-0.468605875,-0.58486191,-0.01052689,-0.565531078,-1.92845445,-0.867303235,-0.651671614,0.15067960892473842,-1.093244926,1.2191057516242425,1.158987556651274,0.6641758788025506,-0.756476035,2.0463014939876114,0.07567142,-0.084396428,-0.770393081,3.831398383870634,1.2996851230092936,-1.629525752
14HM295.M,-0.906372474,-0.856019893,-0.622366673,-0.56665364,0.21157619598939495,0.7021095250094519,3.017392099627662,1.8477606982655326,0.1766835164899991,1.6657345142454814,-0.900806129,-0.624696529,-0.95355932,-1.315939326,0.16433911449485347,-0.646803196,-1.439315663,-1.021216854,-0.262325322,-2.95141268
14HM296.M,-0.812586346,-0.841305894,-0.591687028,-0.623904302,-0.504897246,-0.142594526,0.884732901,0.3709315046303416,0.7949614688314245,1.0821737241157252,-0.259485851,-0.497897739,-0.757542071,0.041549976,-0.381667215,-0.319916952,-1.394741177,-0.114327414,0.28251646420273546,-2.86948357
14HM297.M,-0.694986185,-0.635309907,-0.414621646,-0.613801244,0.093852614,-0.307982842,0.088252438,-0.118600321,0.5059789150382148,0.7037976854862712,-0.176364255,-0.427785467,-0.411613601,0.6135039892951839,-0.720004471,-0.035668044,-0.453792115,0.933875569,0.1923627873142931,-2.358718982
14HM298.M,-0.649416122,-0.926436889,-0.655676002,-0.523996283,-1.586974411,-1.13374026,-0.515373342,1.9806229293198896,0.6944008560909157,4.876598598533984,-0.395994487,-0.62768003,-0.330195152,0.1243473927362647,0.9623483658606503,-0.045819791,-0.063307413,1.4358702490779902,2.1169478026284354,-2.755525297
14HM299.M,-0.2683916,0.23807103869165427,0.18845252420871986,-0.296116195,0.096042302,-0.848356602,-0.135158791,-0.587173598,-0.082470486,-0.149361364,0.12841492861168807,0.5910801056692535,-0.106860747,-0.221265944,-0.671003903,-0.031607345,-0.19519904,0.23393989792342218,-0.146693432,-0.137984232
14HM30.M,0.3609045599830652,-0.303094734,0.881330775,1.8648272786112186,-0.50222003,-0.534530518,-0.230979281,-0.215032398,-0.61462672,-0.920079261,1.4480426893707208,-0.438705834,-1.195710909,1.2360711150629704,1.0399376555938535,-0.708357272,-0.18691032,-0.730031199,-0.89620867,2.8039678804911374
14HM300.M,-0.634716102,-0.570147911,-0.51893244,-0.19284049,0.16303191925990787,-0.828225804,-0.362992678,0.20887700872460468,0.022815442,1.5125924647889153,-0.677121185,0.00482217,0.13166466203415575,-0.672837784,-0.512335397,-0.685379833,-0.96487217,1.0350567462948388,1.5113502774430283,-1.916636943
14HM301.M,-0.542693976,-0.817132896,-0.578538608,-0.333160741,1.3638347278092682,0.4893546262612599,1.5088637305675696,0.7015900430430865,0.13563234124497464,-0.249607553,-1.150170915,-0.669449043,-0.352182131,-1.425781124,-0.057330122,-0.896536165,-1.339175723,-1.160659821,-0.787568483,-2.271526221
14HM302.M,-0.463313867,-0.559637912,-0.041206535,-0.274787517,-0.482777683,-0.603234538,-0.134890751,-0.381704965,-0.1133327,-0.27946812,3.033616061688527,2.182777859408602,-0.932105359,0.052367729,-0.129664294,1.6231273682651777,-0.534697858,0.067968757,-0.669976731,-1.338945831
14HM304.M,2.0615615918288506,1.9774759305832372,2.4473509795331756,0.028304226345853292,-1.107840916,-1.04019126,-0.512960983,-0.700948579,0.7574542799384886,1.4729205689686904,-0.675093829,3.469187144437726e-4,0.19855838,-0.548433625,-0.505335316,-0.185913895,1.0315152146206954,1.133347032509799,0.5549373574091162,6.5146927282911165
14HM305.M,-0.67705216,-0.350488925,-0.460202834,-0.637375046,0.6004871102465034,1.3249800820125064,2.430518812,0.8973279214696461,-0.393455288,-0.188180101,0.1148992220144476,-0.497897739,-1.033378717,0.054031999,-0.974340753,-0.715835074,-0.821378965,-1.147055629,-1.255975631,-2.125118965
14HM306.M,-0.189893493,-0.618493908,-0.07188618,-0.540834713,-1.78824017,-0.300088412,-0.818526431,1.0837093047515332,-0.800275388,0.8573663144677859,2.420002982,0.00482217,-0.939700861,1.9414525041949997,0.46767596442922077,-0.437677214,-0.87053302,0.6073749645809537,1.4211966005545855,-1.421108294
14HM309.M,-0.772602291,-0.788755897,-0.61360106,-0.245600904,0.22701535433761125,-0.607181754,-0.249745834,-0.288888533,0.28610409511072893,0.7238469231588578,-0.622382573,-0.178663138,0.34913587259053597,-0.842593291,-0.47266827,-0.271188568,-0.504777999,0.43732256628517446,0.27663687657957625,-2.420560153
14HM31.M,0.207889052,0.30953903424973755,-0.63376197,-0.428578512,-1.158463541,-0.500606943,-0.219993409,0.4734786914159579,1.4928314479968359,0.7520011718054687,-0.228399726,-0.709726306,-0.995534462,2.3564104108874537,3.309708912275832,-0.445798611,0.069194824,0.2800240978615786,0.21588113780693033,-0.544912396
14HM310.M,-0.745848254,-0.722542902,-0.489129356,-0.5442024,0.20441331723649686,-0.403110728,0.12443781972972669,0.21935628328663853,0.5112948945663474,0.7212874460091658,-0.290571976,-0.694808801,-0.058622647,-0.071620362,-0.512335397,-0.801109746,-0.23488865,0.016442880503120705,0.6803685600365147,-2.501722912
14HM311.M,1.737279147554413,3.961763807254722,3.860367785890577,1.8131778246358217,1.038239208124411,-0.397584627,-0.626475866,-0.704504047,-2.15274918,0.7754630456776446,-1.117057434,-0.682874798,1.6646234893874632,-1.413992547,-0.969674032,-1.172663675,-0.436084443,-0.939761755,-1.085467589,11.372588565335533
14HM312.M,-0.041129289,0.031024051560148792,0.005251214,0.23934588450844071,0.11764227825060886,-0.660469159,-0.389260585,-0.489491789,-0.049688612,1.080040826490982,-0.740645006,-0.162253883,0.7963377001807395,-0.998757262,-0.724671192,-0.829534637,-0.576829906,0.20894219537394257,1.4760727517040724,0.2344918608694213
14HM314.M,-0.828756368,-0.761429899,-0.398843543,-0.623904302,0.18567106972243638,0.064634272,1.3568851262219634,-0.02391259,0.6620619806281087,-0.095612344,-0.266919489,-0.836525096,-0.964086419,-0.061218676,-0.902006581,-0.303674157,-1.19904087,-0.840791259,-0.965915974,-2.612934112
14HM315.M,-0.83757638,-0.624799908,-0.575908924,-0.202943548,1.2708657574672453,-0.848751323,-0.417270751,-0.402289254,-0.303821966,0.1650277454761238,-0.902833485,-0.524749247,0.8613658562784806,-1.031210521,-1.007007798,-0.926991405,-0.369833324,-0.222140634,0.6196128212638684,-2.24122876
14HM317.M,0.63683564,1.938588933000162,0.7994157463123852,0.6075462242814657,-1.08226981,-1.599511652,-1.072360185,-0.857014918,0.016022801861990447,0.6880142430631709,-0.726453514,0.711911894,1.235677517095191,-0.568266172,-0.47266827,-0.307734856,1.3316297274482125,3.2430170857672374,2.5500774242011706,3.982386543515407
14HM318.M,1.2451224732884034,0.7246840084474264,1.2289307805029106,0.063103649,1.0353443659341208,-0.463897842,0.026469248498123408,0.4901332527734761,-0.527240773,-0.506408427,0.5642964663726933,0.9088229562282799,-0.809777803,-0.876433441,-0.748004796,0.4292819552624445,-0.592400445,-0.968160506,-0.963956112,3.2618409109411903
14HM319.M,-0.314843664,-0.528107914,-0.016662819,-0.523996283,-0.668307376,0.024372676863542567,0.1492315073875196,0.22983555784867235,-0.345463806,0.5109837402094803,2.157798274187345,0.013772673,-0.917047609,1.1496762042928534,1.6390228772527005,0.4881620861758447,-0.546604741,0.23751099828763378,0.14336622378796562,-1.38361068
14HM32.M,0.9108440153191963,-0.349437925,-0.643404144,-0.334283303,-0.593969314,-0.975062209,-0.74025879,0.086306922,0.023110774566167554,0.1257824291808479,-0.147305486,-0.724643811,-0.015181707,0.8831156773333293,2.3716980378634034,-0.516860838,2.4233993081920584,1.2227945940133789,-0.191770271,-0.416281357
14HM320.M,-0.687048174,-0.539668913,-0.387448246,-0.385921156,-0.359338643,-0.645864462,-0.509744505,0.078073207,-0.148477231,0.5203684897583509,0.6359297113380679,0.38223503957411875,-0.479573354,0.6255699444697302,-0.015329635,0.16127584213938223,0.18002042695442422,1.2440511438003512,0.16884443682165584,-2.000086489
14HM322.M,-0.738498244,-0.762480899,-0.34975611,-0.494809671,-0.268819154,-0.139436754,0.24720007861912321,0.3763582718142519,0.1613262422976158,1.2937571684902567,0.840692666,-0.360656696,-0.774865145,0.15291735556335231,-0.580002848,0.17142758884858914,-0.631174141,-0.421612098,0.045373096735310724,-2.345544925
14HM323.M,-0.524759951,-0.552280912,0.17267442091192509,-0.195085614,-2.009138898,-0.611918412,-1.180380251,0.11905465533574361,-0.400986259,0.38898199607416606,5.0663783339134945,-0.538175002,-0.857749393,2.9283644239889517,-0.47266827,-0.090487476,-0.826874449,0.19482784631539296,1.5936645041672584,-1.099452057
14HM324.M,-0.694398184,-0.485016916,-0.401473227,-0.480216365,-0.491536436,-0.704677969,-0.368085435,0.15105386873052543,0.45178545707086265,1.3726743806057573,-0.231778652,-0.560551259,-0.061554244,0.040995219633936965,0.092004943,0.1572151434556994,0.5857703634221454,1.0367572702777965,0.3432722029753817,-2.061104692
14HM325.M,-0.596202049,-0.897008891,-0.632008847,-0.467868183,-1.588087812,-1.055190678,-0.8001657,1.0717329909663516,0.6182051495210148,3.7875410713400757,-0.309493965,-0.193580643,-0.119519916,0.4068571707885807,1.312352423477228,0.44958544868085837,-0.415018419,2.4505729097089057,1.7210555693357097,-2.59308797
14HM326.M,1.6152689803976663,1.1440329823838262,2.1125045651234196,0.7961366422139907,-0.889354557,0.12857915788306493,-0.506125966,-0.136190532,0.11111976897636319,0.2806307967372083,2.227404163163133,4.779915431348813,-0.54127015,-0.280347518,1.5480218222723907,3.3448636101466698,-1.611507509,-0.161091823,-0.724852882,5.667943170118903
14HM327.M,3.6709197966867575,2.919171872,3.3519622352160776,1.3158828535399374,-0.750142338,-0.576393475,-0.601816199,-0.251088293,-0.083947146,-0.170263761,0.9859865122065962,3.9997299344362744,-0.398154905,-0.765204751,-0.019996356,1.5114581544639016,-1.479005273,0.1592868950715753,-0.644498518,11.257936757497223
14HM329.M,-0.609366737,-0.27646134,0.019609968,0.1884964008659675,-0.088957058,0.29106900381510536,-1.121497976,-0.142615989,0.035340798,-0.181073135,1.6551523998047497,0.8518034688851176,0.31352075490350323,0.2879513897521534,0.2614036608786074,1.2332216103500655,-1.259153533,-0.050538367,-0.25286211,-0.677721708
14HM33.M,0.20700705104630093,-0.173920936,-0.533833982,-0.504912729,0.27864004006445914,0.10963252497042465,-0.080880718,0.3722414139505959,0.26838416335028686,-0.23382411,-0.313548677,-0.823099342,-0.636813568,1.1186098369468942,0.29267393562093197,-0.612287257,0.4328127124286706,-0.179457482,-0.699374669,-1.005660596
14HM330.M,-0.789236493,-0.549453624,-0.866690124,-0.757307126,0.089063914,2.4675457502795477,0.071484324,0.14940082885981906,3.1462555539300623,0.45507184103488946,-1.107060803,-0.3637829,4.780804086767423,-1.18742721,-0.571736927,0.1235224605576032,-0.871229726,-0.850631941,-1.076487101,-2.962687367
14HM331.M,0.21288705910204778,-0.088789941,0.30152893116908264,0.5671339918673532,-1.594545537,2.1124495124441247,-0.552898923,-0.425680492,0.9057110423341876,-0.125046331,0.9109743405919114,0.853628189,0.6285703876252966,0.16539937815771089,0.11767190681264311,0.011029990843119798,-1.474731007,0.8559915708893828,-0.581782916,0.9927600411453753
14HM332.M,-0.791124316,-0.813979896,-0.518055879,-0.587982318,-2.011291473,4.967470259467631,1.1768963558197154,1.702922153425994,2.7939174375072975,1.7548896349597494,-0.415592262,-0.439719471,-1.017921204,0.3942364590542849,1.0183490150793029,0.053667327,-1.271703386,-1.046214556,1.3506415490766739,-2.711142409
14HM333.M,-0.828168367,-0.59221891,-0.598699518,-0.400514462,-1.435848804,-0.12285845,-0.617094471,0.509594763,0.655417006,1.7241759091634463,0.5460502624664186,-0.396458707,0.11580738626441987,1.3104169174802047,0.37900826983302116,0.092243965,-0.063002108,0.11524332391296832,0.36287082838591267,-2.419601257
14HM334.M,-0.710274206,-0.42510992,-0.427770066,-0.197330738,1.3843213033097852,1.0419647528799396,1.2236693125363083,0.014449039618299192,-0.515427485,-0.722684246,0.48185065612952643,-0.47104623,-0.479973118,-0.295464634,-1.233343756,-0.626499702,-1.070202289,-1.229360989,-1.050190064,-1.760484929
14HM335.M,-0.921660495,-0.826591895,-0.652169757,-0.3993919,-1.596104298,3.7967262340740575,0.12550997919600987,5.305172784,1.470976865492291,1.6712800480698136,-0.289220405,-0.618729527,-0.637879603,-0.178965756,-0.400334098,-0.750351012,-1.231097862,-1.129200127,0.5176999691291073,-2.799814047
14HM337.M,-0.53122796,0.069911049,-0.07188618,-0.452152315,-0.477210678,-0.682968285,-0.449569555,-0.382453484,0.040387708032598335,0.05326391,0.9224626911995657,0.6119646122787669,0.19509376511310014,0.9513507341824894,-0.075997005,0.4008570644766653,-0.451960287,1.1809617040326172,0.15708526157533736,-0.985355406
14HM338.M,-0.873617198,-0.715912334,-0.717768575,-0.362045951,0.9113512619350448,0.10065583620075808,1.2284590525115962,0.15128177454690314,1.428156809799055,0.7112758139460541,-0.283124347,-0.215466073,1.678612316336654,-0.163717575,-0.070916461,-0.275842952,-1.266553686,-0.542611126,0.095322703,-2.669344058
14HM339.M,-0.83728238,-0.7467159,-0.615354183,-0.596962814,0.8016786424716953,1.2574827022612247,1.4856782821092014,0.8492355364260267,0.48279533765163635,1.2587776474444674,-0.969736232,-0.669449043,-0.008785495,-1.190841721,-0.206665187,-0.969628741,-1.414891287,-1.068151316,-0.082017968,-2.796315276
14HM34.M,1.4706207822262944,-0.050953943,-0.320829588,-0.482461489,-0.028881273,-0.04233526,-0.801371879,-0.669136496,0.3481238562722763,-0.296531301,-0.455463596,-0.551600756,0.5450198673931578,0.8681372502200988,-0.311666404,-0.370675685,0.7228521704003299,0.7270918529811822,-1.010992813,0.6163757622334689
14HM341.M,-0.834636376,-0.856019893,-0.495265285,-0.5442024,-0.917968959,1.2136686136507435,1.1251646615715634,0.8522296148723223,1.8523983966358069,0.6688181644404816,0.6109256541331731,-0.229382654,-0.908519327,0.7132214809101153,-0.83433913,-0.350372192,-1.662188088,-0.418381102,0.9449500030786829,-2.730123954
14HM342.M,-0.66319949,-0.23651125,-0.38088779,-0.316167421,-0.618781381,0.8431815467928377,0.6387579016061661,-0.143086225,0.5984068014675717,1.2297567428299814,-0.766680497,-0.570203227,0.7109658911903289,0.23293689948229046,-0.206652849,-0.672051325,-1.289727849,-0.503280073,1.2883417349769286,-1.596765951
14HM343.M,0.8776219698042266,0.14978704417872812,1.1009528315400192,0.11137381519708443,1.1249360203874712,-0.922958969,-1.111628025,-0.334735359,-1.740760766,-0.321272913,-0.571022888,1.7024342073897918,2.6421779015453093,-1.497206031,0.14333887103785867,-0.594014113,-1.469846132,0.2677803251842824,-0.205489309,2.2397356607200583
14HM344.M,-0.475367884,-0.58906591,-0.614477621,-0.451029753,-1.473815773,-0.992429956,-0.689197195,1.1525731090163265,1.213890188867877,3.3251288662957363,-0.297329829,-0.454636975,-0.06381957,0.48133323893492025,0.6986786424561622,0.41506950986955504,-1.049136265,1.944496972380666,1.0625417555418688,-2.129941168
14HM347.M,-0.797140508,-0.105563731,-0.937536298,-0.774952714,3.547757089457689,9.279312755445872,1.0805193708992429,9.696610900076703,1.3396607723983391,1.104881028625873,-1.601872916,0.13774204194181072,-0.949824852,-2.292998407,-0.718394633,-0.462108243,-1.219621137,-1.600964128,-0.763650999,-2.615193251
14HM348.M,-0.015845254,0.7162760089700048,0.5417067257980701,-0.648600667,0.1453288458654386,0.2679158540947751,1.121680143306144,0.32995005589667376,0.7847725080691702,-0.417679886,0.3629124380738105,-0.129435372,-0.924376602,0.16650889127720936,-1.282344324,-0.198095991,-1.224991768,-0.792496378,-0.734652195,0.593536814
14HM349.M,-0.695868186,-0.542821913,-0.440041924,-0.614923806,-0.640732149,-0.051808576,0.4978173538627598,-0.238737719,1.0101109736227927,0.8373170767951991,-0.405455482,-0.657515039,-0.596304225,0.7544121554714984,-0.559002605,-0.620408654,-1.060737844,0.2630188580320007,0.9645486284892139,-2.293655829
14HM35.M,0.3519492496204603,-0.218062933,-0.561883944,-0.369082726,0.4019306266817045,-0.094833222,-0.580909089,-0.17866902,0.4500134638948184,0.13388744015487217,-0.118922502,-0.223415652,-0.129780507,0.5639919663375614,0.6100109478599622,-0.007243153,1.1215800989382108,-0.102253694,-0.963956112,-0.797080353
14HM350.M,-0.71553689,-0.584964816,-0.376550269,0.3120155181735123,-0.62725857,-0.348970459,-0.525624099,-0.199984833,-0.508391612,2.0663101595651026,0.13919936712784706,0.13315492356744263,0.6664520359262045,-0.014628307,-0.169208328,0.2876884798725622,-0.77989626,0.6954478469845301,1.1328074019624097,-1.365036456
14HM351.M,-0.306611653,-0.639513907,-0.177073536,0.40997531025691575,1.160750414151963,-0.234959361,-0.326807296,-0.13955887,-2.260693097,0.004207265,-0.42167433,-0.302478427,1.5544220855087094,-0.749394189,-0.990674276,-1.217331361,-1.175227104,0.8257222439927342,-0.458311576,-0.713223785
14HM352.M,-0.939006519,-0.275867929,-0.470721569,0.7905238321564751,1.5879623173883002,0.6350068667771837,0.5120234667910086,1.286183859682257,-2.323894187,1.630328413674743,-1.32317196,-0.729119062,1.5533560501628447,-1.790117495,1.6110225526433746,-1.03663027,-1.46190821,-1.24500581,-0.756210683,-0.895072185
14HM353.M,-0.427151818,-0.7456649,-0.14639389,-0.543079838,-0.218122302,0.39304257562200445,1.1086802097774633,0.5240037651971923,0.1672328862177632,0.49818635446102083,1.5225600641170427,-0.554584257,-1.016721914,0.38965971743635314,-0.682670705,-0.500618043,-1.497628859,-0.762056999,-0.109456044,-1.862290446
14HM355.M,-0.452568161,-0.445139499,-0.200157754,-0.432628303,1.7887403395832562,0.285073987,0.7963681882752378,-0.3015559,1.0032163779559795,0.2508677855886577,-0.212436902,-0.516686846,0.9006797029112404,0.4909548588479475,-0.503088639,-0.458951204,-1.002679811,-0.781965572,0.498298021,-1.530493718
14HM356.M,-0.394035722,-0.047858045,0.8307263655856838,-0.076187422,0.4747760203999446,-0.030378113,-0.326039271,-0.294502353,0.5836574619007857,0.048941099,0.23374945232599065,-0.50598357,0.45342144287646574,0.4462830927488189,-0.799524428,-0.215859214,-1.050391324,-0.460146294,-0.390722087,0.3126451763867395
14HM357.M,-0.743790252,-0.728848901,-0.420757575,-0.499299919,-1.084904858,1.8657485630607857,0.3416841315853071,1.8316675266166946,0.7431306684321315,1.8790242767198073,1.019099993369835,-0.718676809,-0.908519327,1.5068007396314462,0.39300843213768416,-0.045819791,-1.609370376,-0.335395532,0.825398388,-2.392696647
14HM358.M,-0.27574161,-0.91277389,-0.619736989,-0.431946198,-2.015893529,-0.254300716,-0.86047467,1.230044888814219,1.1026976170711025,3.6672456453045554,0.004070428,-0.520273996,-0.186813398,0.5273780333941097,0.5143431721114311,0.3744625230327274,-1.101038063,1.7545484434842806,1.364360586864046,-2.240198688
14HM359.M,-0.720270219,-0.627952907,-0.479487182,-0.586859756,-0.391478814,-0.291404538,0.22830326802588624,-0.157710471,0.5594340425155482,1.320631678562022,-0.102027869,-0.757462321,0.026793434884725107,0.49312181582959225,-0.53333564,-0.600105161,-0.88091338,0.4572186968857803,0.6548903470028241,-2.414570065
14HM36.M,-0.413475328,-0.187683361,-0.836327478,-0.238526833,-0.517055111,-0.238490855,0.2988464217402308,4.359427513,-0.163974602,-0.20346726,-0.372721808,-0.608429214,-1.30487584,0.8104790183353113,0.33785289082058556,-0.883572927,-0.628777347,-0.908867975,-1.239091177,-1.676013
14HM360.M,-0.293846987,1.1240112737480616,1.8789605690125462,-0.192648304,-0.438641111,-0.318424419,-0.978290718,-0.321776066,1.5160549010011166,0.23151015207981404,-0.351560599,-0.643597121,-0.236543314,0.45508541119199697,-0.615422201,-0.424223777,-0.561007525,-0.565101535,-0.316489792,2.5164765521787795
14HM361.M,-0.639420109,-0.783500898,-0.447054414,-0.604820748,-1.048199744,-0.080228526,0.3408800119855947,0.831832455,1.3708592510457929,3.2709532666272585,-0.599405872,-0.750003569,-0.583378546,0.6351394951254052,-0.026996437,-0.407221974,-0.578356429,0.38885763277087737,2.077750551807373,-2.474796169
14HM362.M,1.5291268623809755,0.9117619968200557,1.5883209111521255,0.054123153,1.010404187063925,-0.193513602,0.089994697,-0.378149497,-0.61096745,-0.554185334,0.2784392718410576,0.6030141094461183,-0.651871317,-0.780460556,-0.313999764,0.5125262782779414,-0.901979404,-0.378078684,-0.907120098,4.0833329229635815
